ID,Case Number,Date,Time,AM/PM,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats,Wards 2023-
11689351,JC265895,5/16/2019,2:45:00,PM,052XX W GRAND AVE,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,2515,25,36,19,6,2019,5/24/2019 15:44,41.91699422,-87.7562448,"(41.916994219, -87.756244795)",4,"22,615",19,307,44,2,6,133,36
11690099,JC266756,5/16/2019,12:00:00,PM,080XX S STATE ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,623,6,6,44,6,2019,5/24/2019 15:44,41.74866678,-87.6244663,"(41.748666784, -87.624466303)",31,"21,546",40,406,32,59,20,228,4
11688785,JC265194,5/16/2019,9:45:00,AM,0000X W RANDOLPH ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,111,1,42,32,6,2019,5/24/2019 15:44,41.8844852,-87.62874355,"(41.884485203, -87.62874355)",22,"14,310",38,92,36,41,22,88,34
11690143,JC266461,5/16/2019,9:30:00,AM,036XX W LAKE ST,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,1122,11,28,27,6,2019,5/24/2019 15:44,41.88499458,-87.71733391,"(41.884994578, -87.71733391)",11,"21,572",28,176,23,30,16,82,28
11689004,JC265184,5/16/2019,9:17:00,AM,0000X W 95TH ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,CTA TRAIN,FALSE,FALSE,634,6,21,49,26,2019,7/19/2019 15:40,41.7216272,-87.62448518,"(41.721627204, -87.624485177)",18,"21,861",45,187,13,59,20,242,11
11689693,JC266240,5/16/2019,7:15:00,AM,005XX S KEDZIE AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1134,11,24,27,08B,2019,5/24/2019 15:44,41.8740601,-87.70592431,"(41.874060099, -87.705924314)",36,"21,572",28,765,14,30,16,140,24
11688816,JC264986,5/16/2019,4:30:00,AM,061XX S COTTAGE GROVE AVE,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,313,3,20,42,6,2019,5/24/2019 15:44,41.78360152,-87.60600176,"(41.783601519, -87.606001759)",53,"22,260",9,471,4,60,18,275,20
11688586,JC264913,5/16/2019,1:00:00,AM,001XX N STATE ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,111,1,42,32,3,2019,5/31/2019 15:39,41.88401348,-87.62789676,"(41.884013483, -87.627896757)",22,"14,310",38,92,36,41,22,88,34
11690432,JC265519,5/15/2019,11:10:00,PM,004XX S HALSTED ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1232,12,25,28,6,2019,5/24/2019 15:44,41.87582072,-87.64717591,"(41.875820724, -87.647175913)",48,"14,917",29,97,26,44,15,95,34
11698663,JC277207,5/15/2019,4:26:00,PM,007XX N STATE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,CTA TRAIN,FALSE,FALSE,1833,18,42,8,11,2019,6/30/2019 15:41,41.8964275,-87.62819357,"(41.896427495, -87.628193572)",22,"21,182",37,669,11,55,14,72,42
11688040,JC264327,5/15/2019,4:15:00,PM,004XX S RACINE AVE,560,ASSAULT,SIMPLE,CTA TRAIN,FALSE,FALSE,1231,12,28,28,08A,2019,5/24/2019 15:44,41.87585425,-87.6569904,"(41.875854246, -87.656990399)",48,"14,917",29,88,23,44,15,136,34
11688221,JC264595,5/15/2019,4:00:00,PM,001XX N WELLS ST,880,THEFT,PURSE-SNATCHING,CTA TRAIN,FALSE,FALSE,122,1,42,32,6,2019,5/24/2019 15:44,41.88336939,-87.63386027,"(41.88336939, -87.633860272)",22,"14,310",38,92,36,41,22,79,34
11688346,JC264367,5/15/2019,3:30:00,PM,007XX E 95TH ST,545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,FALSE,633,6,9,49,08A,2019,5/24/2019 15:44,41.72202671,-87.60628998,"(41.722026708, -87.606289976)",30,"21,546",45,555,43,61,20,248,10
11689598,JC266119,5/15/2019,3:30:00,PM,001XX S DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,2019,5/24/2019 15:44,41.88033698,-87.62936564,"(41.88033698, -87.629365643)",22,"14,311",38,92,36,34,22,93,34
11689976,JC265284,5/15/2019,1:55:00,PM,0000X E ROOSEVELT RD,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,131,1,3,33,6,2019,5/24/2019 15:44,41.86743028,-87.62615531,"(41.867430279, -87.626155308)",48,"14,913",38,374,10,35,22,144,34
11687850,JC263958,5/15/2019,8:00:00,AM,002XX S STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,113,1,42,32,6,2019,5/24/2019 15:44,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
11687900,JC264079,5/15/2019,8:00:00,AM,012XX N CLARK ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1821,18,2,8,6,2019,5/24/2019 15:44,41.90437011,-87.63146007,"(41.904370109, -87.631460067)",22,"14,926",37,17,11,54,14,198,2
11687756,JC263674,5/15/2019,6:28:00,AM,001XX N DEARBORN ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA STATION,TRUE,FALSE,111,1,42,32,26,2019,5/24/2019 15:44,41.88369359,-87.62943162,"(41.883693593, -87.629431622)",22,"14,310",38,92,36,41,22,88,34
11689811,JC263638,5/15/2019,4:30:00,AM,002XX W 63RD ST,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,711,7,20,68,6,2019,5/24/2019 15:44,41.77997505,-87.63093738,"(41.779975054, -87.630937377)",53,"21,559",66,435,4,11,17,201,20
11688180,JC264429,5/15/2019,2:17:00,AM,0000X W 79TH ST,820,THEFT,$500 AND UNDER,CTA BUS,FALSE,FALSE,623,6,6,44,6,2019,5/24/2019 15:44,41.75094076,-87.62518522,"(41.750940757, -87.625185222)",31,"21,554",67,495,32,59,20,228,4
11689784,JC266324,5/15/2019,1:20:00,AM,095XX S STATE ST,560,ASSAULT,SIMPLE,CTA STATION,FALSE,FALSE,511,5,21,49,08A,2019,5/24/2019 15:44,41.72118063,-87.62371719,"(41.721180629, -87.623717187)",31,"21,546",45,567,43,19,10,250,11
11688224,JC264603,5/14/2019,9:05:00,PM,006XX S STATE ST,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,123,1,4,32,6,2019,5/21/2019 16:08,41.8744151,-87.62760944,"(41.8744151, -87.627609439)",48,"14,913",38,92,10,35,22,144,9
11687762,JC263909,5/14/2019,9:00:00,PM,011XX S STATE ST,820,THEFT,$500 AND UNDER,CTA STATION,FALSE,FALSE,123,1,4,32,6,2019,5/21/2019 16:08,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
11687200,JC263171,5/14/2019,6:18:00,PM,006XX S STATE ST,810,THEFT,OVER $500,CTA TRAIN,TRUE,FALSE,123,1,4,32,6,2019,5/21/2019 16:08,41.8738195,-87.62759396,"(41.873819503, -87.62759396)",48,"14,913",38,12,10,35,22,144,9
11687904,JC263847,5/14/2019,6:00:00,PM,022XX W MADISON ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,CTA BUS,FALSE,FALSE,1223,12,27,28,3,2019,5/21/2019 16:08,41.88123012,-87.68213571,"(41.881230117, -87.682135713)",48,"21,184",29,37,46,28,15,75,27
11687601,JC263676,5/14/2019,4:30:00,PM,0000X W CTA OHARE PLATFORM ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1654,16,41,76,6,2019,5/21/2019 16:08,41.97810845,-87.90412276,"(41.978108446, -87.904122758)",34,"16,197",75,668,29,38,12,40,41
11687220,JC263338,5/14/2019,3:15:00,PM,061XX S DR MARTIN LUTHER KING JR DR,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,311,3,20,40,6,2019,5/21/2019 16:08,41.783432,-87.61570174,"(41.783432002, -87.615701737)",53,"22,260",9,331,4,60,18,275,20
11686644,JC262509,5/14/2019,10:05:00,AM,002XX W GARFIELD BLVD,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,CTA STATION,TRUE,FALSE,935,9,3,37,18,2019,5/21/2019 16:08,41.79453381,-87.63143854,"(41.794533814, -87.631438536)",12,"21,559",66,166,9,37,23,117,20
11687891,JC264049,5/14/2019,9:00:00,AM,0000X S STATE ST,460,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,112,1,42,32,08B,2019,5/21/2019 16:08,41.88148791,-87.62775562,"(41.881487914, -87.627755618)",22,"14,311",38,92,36,34,22,93,34
11686410,JC262257,5/14/2019,5:00:00,AM,098XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,511,5,9,49,14,2019,5/21/2019 16:08,41.7166794,-87.62274113,"(41.716679404, -87.62274113)",31,"21,861",45,570,43,19,10,250,11
11686453,JC262230,5/14/2019,3:30:00,AM,002XX W 63RD ST,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,711,7,20,68,08B,2019,5/21/2019 16:08,41.77997505,-87.63093738,"(41.779975054, -87.630937377)",53,"21,559",66,435,4,11,17,201,20
11686272,JC262132,5/13/2019,10:05:00,PM,002XX S STATE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,113,1,42,32,6,2019,5/20/2019 16:18,41.878639,-87.62769149,"(41.878638996, -87.627691486)",22,"14,912",38,92,36,29,22,126,34
11686285,JC262060,5/13/2019,9:52:00,PM,013XX W FULLERTON AVE,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,1811,18,2,7,6,2019,5/20/2019 16:18,41.92522272,-87.66302117,"(41.925222724, -87.663021172)",16,"21,190",68,796,11,16,5,173,32
11686173,JC262065,5/13/2019,9:38:00,PM,006XX S STATE ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA TRAIN,FALSE,FALSE,123,1,4,32,26,2019,5/20/2019 16:18,41.8744151,-87.62760944,"(41.8744151, -87.627609439)",48,"14,913",38,92,10,35,22,144,9
11686658,JC262401,5/13/2019,9:00:00,PM,011XX S STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA STATION,FALSE,FALSE,123,1,4,32,11,2019,5/20/2019 16:18,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
11686889,JC262788,5/13/2019,8:30:00,PM,016XX E 79TH ST,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,411,4,8,43,6,2019,5/20/2019 16:18,41.7515006,-87.58534329,"(41.7515006, -87.585343286)",9,"22,538",42,188,35,25,19,224,10
11687163,JC262466,5/13/2019,8:25:00,PM,005XX N STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,1834,18,42,8,6,2019,5/20/2019 16:18,41.89140473,-87.62806151,"(41.891404732, -87.628061509)",22,"21,182",37,669,36,55,14,73,42
11686115,JC261999,5/13/2019,7:00:00,PM,0000X W 95TH ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,511,5,21,49,6,2019,5/20/2019 16:18,41.72162305,-87.62470134,"(41.721623049, -87.624701342)",18,"21,861",45,568,13,19,10,250,11
11685960,JC261889,5/13/2019,6:00:00,PM,012XX S KEDVALE AVE,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1011,10,24,29,08B,2019,5/20/2019 16:18,41.86566201,-87.72882336,"(41.86566201, -87.728823362)",36,"21,572",30,761,14,57,21,155,24
11687182,JC262477,5/13/2019,5:30:00,PM,011XX S STATE ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,123,1,4,32,6,2019,5/20/2019 16:18,41.86816541,-87.62743954,"(41.868165405, -87.62743954)",48,"14,913",38,12,10,35,22,144,9
11685954,JC261716,5/13/2019,5:23:00,PM,025XX S ARCHER AVE,810,THEFT,OVER $500,CTA STATION,FALSE,FALSE,913,9,11,60,6,2019,5/20/2019 16:18,41.84682019,-87.64729871,"(41.846820192, -87.647298713)",26,"14,920",58,59,48,43,23,162,7
11685846,JC261614,5/13/2019,4:31:00,PM,011XX W WILSON AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CTA TRAIN,TRUE,FALSE,1913,19,46,3,26,2019,5/20/2019 16:18,41.96539102,-87.65808126,"(41.965391024, -87.658081256)",37,"22,616",31,241,39,15,5,6,46
11685859,JC261735,5/13/2019,3:30:00,PM,006XX S STATE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,123,1,4,32,6,2019,5/20/2019 16:18,41.8744151,-87.62760944,"(41.8744151, -87.627609439)",48,"14,913",38,92,10,35,22,144,9
11685202,JC260787,5/13/2019,5:12:00,AM,035XX S DR MARTIN LUTHER KING JR DR,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,FALSE,FALSE,212,2,4,35,3,2019,5/20/2019 16:18,41.83101741,-87.61696475,"(41.831017406, -87.616964749)",1,"4,301",1,222,10,36,24,101,9
11685115,JC260701,5/13/2019,1:06:00,AM,015XX W JARVIS AVE,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,2423,24,49,1,3,2019,5/20/2019 16:18,42.01603527,-87.6689277,"(42.016035274, -87.668927703)",3,"21,853",10,357,5,9,11,37,49
11685228,JC260773,5/13/2019,1:00:00,AM,098XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,511,5,9,49,14,2019,5/20/2019 16:18,41.7166794,-87.62274113,"(41.716679404, -87.62274113)",31,"21,861",45,570,43,19,10,250,11
11688232,JC264562,5/13/2019,1:00:00,AM,0000X W CTA 95TH ST LN,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,634,6,21,49,6,2019,5/20/2019 16:18,41.72277102,-87.62394878,"(41.722771019, -87.62394878)",18,"21,861",45,187,13,59,20,242,11
11684983,JC260558,5/12/2019,9:24:00,PM,078XX S WESTERN AVE,560,ASSAULT,SIMPLE,CTA STATION,TRUE,FALSE,835,8,18,70,08A,2019,5/19/2019 16:04,41.75106503,-87.68287396,"(41.751065032, -87.682873958)",6,"21,554",69,498,30,59,13,226,18
11684981,JC260498,5/12/2019,8:35:00,PM,031XX W 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS STOP,FALSE,FALSE,835,8,18,70,14,2019,5/19/2019 16:04,41.749842,-87.70223204,"(41.749842003, -87.702232038)",6,"4,300",69,498,30,8,13,226,18
11684962,JC260525,5/12/2019,8:30:00,PM,020XX S KOSTNER AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1012,10,24,29,6,2019,5/19/2019 16:04,41.85363385,-87.73457098,"(41.853633845, -87.734570978)",36,"21,569",30,753,14,57,21,109,24
11685255,JC260869,5/12/2019,8:30:00,PM,030XX N MILWAUKEE AVE,031B,ROBBERY,ARMED: OTHER FIREARM,CTA BUS STOP,FALSE,FALSE,2523,25,30,21,3,2019,5/19/2019 16:04,41.93730784,-87.72091407,"(41.937307844, -87.720914065)",27,"21,538",22,215,21,39,6,175,35
11685027,JC260654,5/12/2019,7:50:00,PM,002XX W 63RD ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,711,7,20,68,6,2019,5/19/2019 16:04,41.77997505,-87.63093738,"(41.779975054, -87.630937377)",53,"21,559",66,435,4,11,17,201,20
11684830,JC260431,5/12/2019,7:25:00,PM,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,TRUE,FALSE,123,1,4,32,11,2019,5/19/2019 16:04,41.86742824,-87.62626914,"(41.867428235, -87.626269143)",48,"14,913",34,374,9,35,22,94,34
11684882,JC260486,5/12/2019,6:35:00,PM,001XX S PULASKI RD,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1115,11,28,26,6,2019,5/19/2019 16:04,41.87936639,-87.72562438,"(41.879366389, -87.72562438)",11,"21,572",27,675,23,30,16,100,28
11684747,JC260309,5/12/2019,4:30:00,PM,048XX W LAKE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,1532,15,28,25,6,2019,5/19/2019 16:04,41.8866684,-87.74611368,"(41.886668404, -87.746113681)",11,"22,216",26,696,23,32,25,81,28
11686028,JC261303,5/12/2019,4:00:00,PM,070XX N WESTERN AVE,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,2411,24,50,2,6,2019,5/19/2019 16:04,42.00885123,-87.69016688,"(42.00885123, -87.69016688)",42,"22,528",20,42,27,12,11,35,50
11685853,JC261754,5/12/2019,11:01:00,AM,034XX N LAKE SHORE DR,870,THEFT,POCKET-PICKING,CTA BUS,FALSE,FALSE,1925,19,44,6,6,2019,5/19/2019 16:04,41.94373174,-87.64070306,"(41.943731737, -87.640703062)",38,"4,449",57,535,25,22,5,18,44
11684401,JC259835,5/12/2019,8:00:00,AM,006XX S STATE ST,810,THEFT,OVER $500,CTA TRAIN,FALSE,FALSE,123,1,4,32,6,2019,5/19/2019 16:04,41.8744151,-87.62760944,"(41.8744151, -87.627609439)",48,"14,913",38,92,10,35,22,144,9
11685125,JC260582,5/12/2019,1:50:00,AM,007XX W GARFIELD BLVD,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,FALSE,935,9,20,61,08B,2019,5/19/2019 16:04,41.79433222,-87.64346178,"(41.794332219, -87.643461777)",12,"21,559",66,113,4,37,23,117,16
11684201,JC259581,5/11/2019,10:25:00,PM,003XX S STATE ST,460,BATTERY,SIMPLE,CTA STATION,TRUE,FALSE,113,1,4,32,08B,2019,5/18/2019 16:03,41.877736,-87.62766837,"(41.877735998, -87.627668373)",48,"14,912",38,92,10,29,22,126,9
11685779,JC261477,5/11/2019,9:45:00,PM,033XX W BELMONT AVE,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,CTA TRAIN,FALSE,FALSE,1412,14,35,21,3,2019,5/18/2019 16:03,41.93930054,-87.71179449,"(41.939300539, -87.711794487)",15,"21,538",22,138,12,39,1,23,35
11683892,JC259253,5/11/2019,5:25:00,PM,0000X E ROOSEVELT RD,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,TRUE,FALSE,123,1,4,32,11,2019,5/18/2019 16:03,41.86742869,-87.62634257,"(41.867428687, -87.626342565)",48,"14,913",38,374,10,35,22,144,34
11687103,JC262933,5/11/2019,3:30:00,PM,0000X W GRAND AVE,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,CTA STATION,FALSE,FALSE,1831,18,42,8,11,2019,5/18/2019 16:03,41.89166243,-87.62846635,"(41.891662431, -87.628466349)",22,"4,446",37,669,36,55,14,73,42
11684031,JC259118,5/11/2019,3:15:00,PM,032XX W HARRISON ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1134,11,24,27,3,2019,5/18/2019 16:03,41.87368192,-87.70652283,"(41.873681917, -87.706522832)",36,"21,572",28,765,14,30,16,140,24
11685936,JC261672,5/11/2019,3:00:00,PM,0000X N DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,2019,5/18/2019 16:03,41.88238173,-87.62941297,"(41.882381731, -87.629412971)",22,"14,310",38,92,36,41,22,93,34
11684865,JC259812,5/11/2019,11:00:00,AM,0000X N DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,2019,5/18/2019 16:03,,,,,,,,,,,,
11683619,JC258701,5/11/2019,9:55:00,AM,009XX E 93RD ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA BUS,FALSE,FALSE,413,4,8,47,14,2019,5/18/2019 16:03,41.72574314,-87.60206461,"(41.725743141, -87.60206461)",9,"21,546",43,472,35,61,19,246,10
11683698,JC258913,5/11/2019,8:45:00,AM,011XX W LAWRENCE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,FALSE,FALSE,1914,19,46,3,14,2019,5/18/2019 16:03,41.96904485,-87.65830007,"(41.969044846, -87.658300072)",37,"22,616",31,634,39,15,2,36,46
11683427,JC258570,5/11/2019,4:30:00,AM,094XX S WENTWORTH AVE,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CTA BUS,FALSE,FALSE,634,6,21,49,04A,2019,5/18/2019 16:03,41.72212499,-87.62867393,"(41.72212499, -87.62867393)",18,"21,861",45,187,13,59,20,242,11
11683373,JC258524,5/11/2019,1:32:00,AM,046XX N WESTERN AVE,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,1911,19,47,4,08B,2019,5/18/2019 16:03,41.96613857,-87.6888317,"(41.966138567, -87.688831703)",13,"21,849",6,666,18,20,5,10,47
11683422,JC258441,5/11/2019,12:15:00,AM,026XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,CTA STATION,FALSE,FALSE,1412,14,35,22,08B,2019,5/18/2019 16:03,41.92938643,-87.70789243,"(41.92938643, -87.707892425)",15,"22,535",23,72,12,1,7,168,35
11683356,JC258335,5/10/2019,10:15:00,PM,025XX E 79TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA BUS,FALSE,FALSE,421,4,7,43,14,2019,5/17/2019 16:08,41.75178588,-87.56207975,"(41.751785881, -87.562079751)",43,"21,202",42,246,37,25,19,234,5
11683263,JC258397,5/10/2019,9:45:00,PM,073XX S CHAPPEL AVE,460,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,333,3,7,43,08B,2019,5/17/2019 16:08,41.76153976,-87.57495649,"(41.761539757, -87.574956494)",32,"22,538",39,418,37,24,18,89,5
11683670,JC258309,5/10/2019,9:00:00,PM,001XX E GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA BUS,FALSE,TRUE,231,2,20,40,08B,2019,5/17/2019 16:08,41.79438543,-87.62203748,"(41.794385428, -87.622037481)",12,"22,260",7,403,9,10,24,125,20
11683472,JC258243,5/10/2019,9:00:00,PM,009XX E 133RD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,CTA BUS,FALSE,FALSE,533,5,9,54,14,2019,5/17/2019 16:08,41.65379253,-87.59780372,"(41.653792531, -87.597803717)",30,"4,460",51,10,43,47,10,221,6
11683113,JC258222,5/10/2019,8:35:00,PM,040XX W LAKE ST,2026,NARCOTICS,POSS: PCP,CTA STATION,TRUE,FALSE,1114,11,28,26,18,2019,5/17/2019 16:08,41.88548754,-87.72642205,"(41.885487535, -87.726422045)",11,"21,572",27,659,23,30,16,83,28
11683135,JC258221,5/10/2019,8:21:00,PM,063XX S ASHLAND AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,CTA BUS,FALSE,FALSE,725,7,16,67,08B,2019,5/17/2019 16:08,41.7789195,-87.664206,"(41.778919499, -87.664205995)",19,"22,257",65,279,2,23,17,204,16
11683149,JC258155,5/10/2019,7:32:00,PM,0000X W 95TH ST,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA STATION,TRUE,FALSE,511,5,21,49,14,2019,5/17/2019 16:08,41.72162305,-87.62470134,"(41.721623049, -87.624701342)",18,"21,861",45,568,13,19,10,250,11
11685778,JC261526,5/10/2019,6:30:00,PM,0000X W MONROE ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,TRUE,FALSE,112,1,42,32,3,2019,6/27/2019 15:40,41.8807269,-87.62895743,"(41.880726904, -87.62895743)",22,"14,311",38,92,36,34,22,93,34
11684547,JC260037,5/10/2019,6:00:00,PM,004XX S HALSTED ST,320,ROBBERY,STRONGARM - NO WEAPON,CTA TRAIN,FALSE,FALSE,1232,12,25,28,3,2019,5/17/2019 16:08,41.87582072,-87.64717591,"(41.875820724, -87.647175913)",48,"14,917",29,97,26,44,15,95,34
11682855,JC257869,5/10/2019,4:40:00,PM,019XX S CENTRAL PARK AVE,850,THEFT,ATTEMPT THEFT,CTA TRAIN,FALSE,FALSE,1024,10,24,29,6,2019,5/17/2019 16:08,41.85384608,-87.71506347,"(41.85384608, -87.715063469)",36,"21,569",30,157,14,57,21,156,24
11685747,JC261405,5/10/2019,4:15:00,PM,056XX S WESTERN AVE,460,BATTERY,SIMPLE,CTA BUS STOP,FALSE,FALSE,824,8,15,63,08B,2019,5/17/2019 16:08,41.79221937,-87.68399455,"(41.79221937, -87.683994549)",19,"22,257",61,112,3,23,13,269,15
11682885,JC257940,5/10/2019,3:15:00,PM,008XX N STATE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,FALSE,FALSE,1832,18,2,8,11,2019,5/17/2019 16:08,41.89688859,-87.62820319,"(41.896888586, -87.628203192)",22,"21,182",37,104,36,6,14,71,42
11682767,JC257734,5/10/2019,2:55:00,PM,015XX W GARFIELD BLVD,810,THEFT,OVER $500,CTA BUS,FALSE,FALSE,934,9,16,61,6,2019,5/17/2019 16:08,41.79402999,-87.66427989,"(41.794029987, -87.664279885)",19,"22,257",59,790,2,37,23,127,16
11682848,JC257839,5/10/2019,12:31:00,PM,004XX S WESTERN AVE,820,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,1135,11,28,28,6,2019,5/17/2019 16:08,41.87522977,-87.68625398,"(41.875229772, -87.686253982)",48,"21,184",29,756,23,28,16,146,28
11682666,JC257359,5/10/2019,10:20:00,AM,0000X W 69TH ST,460,BATTERY,SIMPLE,CTA TRAIN,FALSE,FALSE,731,7,6,69,08B,2019,5/17/2019 16:08,41.76918549,-87.62573242,"(41.769185486, -87.625732415)",31,"22,260",67,513,32,11,17,201,4
11682591,JC257282,5/10/2019,5:20:00,AM,0000X N DEARBORN ST,870,THEFT,POCKET-PICKING,CTA TRAIN,FALSE,FALSE,112,1,42,32,6,2019,5/17/2019 16:08,41.88238173,-87.62941297,"(41.882381731, -87.629412971)",22,"14,310",38,92,36,41,22,93,34
11682497,JC257081,5/10/2019,1:08:00,AM,019XX N WESTERN AVE,482,BATTERY,AGG PRO.EMP:KNIFE/CUTTING INST,CTA TRAIN,FALSE,FALSE,1434,14,32,22,04B,2019,5/17/2019 16:08,41.91611975,-87.68737321,"(41.916119748, -87.687373212)",24,"22,535",23,373,40,1,7,192,32
11682249,JC257132,5/9/2019,9:00:00,PM,098XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,FALSE,FALSE,511,5,9,49,14,2019,5/16/2019 16:08,41.7166794,-87.62274113,"(41.716679404, -87.62274113)",31,"21,861",45,570,43,19,10,250,11
11682242,JC257121,5/9/2019,7:30:00,PM,052XX W NORTH AVE,820,THEFT,$500 AND UNDER,CTA BUS STOP,FALSE,FALSE,2532,25,37,25,6,2019,5/16/2019 16:08,41.90949882,-87.75606617,"(41.909498816, -87.756066167)",4,"22,615",26,596,45,2,6,145,37
11681967,JC256802,5/9/2019,7:17:00,PM,012XX S PULASKI RD,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,1011,10,24,29,08B,2019,5/16/2019 16:08,41.86569751,-87.72515176,"(41.86569751, -87.725151756)",36,"21,572",30,761,14,57,21,155,24
