route,routename,Month_Beginning,Avg_Weekday_Rides,Avg_Saturday_Rides,Avg_Sunday-Holiday_Rides,MonthTotal
129,West Loop/South Loop,03/01/2009,"1,080.8",0,0,"23,778"
132,Goose Island Express,03/01/2009,315.5,0,0,"6,941"
134,Stockton/LaSalle Express,03/01/2009,"2,868.8",0,0,"63,114"
135,Clarendon/LaSalle Express,03/01/2009,"3,973.6",0,0,"87,418"
136,Sheridan/LaSalle Express,03/01/2009,"2,284.4",0,0,"50,256"
143,Stockton/Michigan Express,03/01/2009,"1,234.3",0,0,"27,155"
144,Marine/Michigan Express,03/01/2009,"1,251.7",0,0,"27,538"
145,Wilson/Michigan Express,03/01/2009,"7,125.7","4,869.9","2,580.7","189,149"
146,Inner Drive/Michigan Express,03/01/2009,"10,575.9","9,568.7","6,543.5","303,661"
147,Outer Drive Express,03/01/2009,"15,956.6","12,426.4","7,194.2","436,721"
148,Clarendon/Michigan Express,03/01/2009,"1,995.1",0,0,"43,893"
151,Sheridan,03/01/2009,"22,133.6","17,402.4","12,242.3","617,759"
152,Addison,03/01/2009,"10,478.5","5,408.3","2,999.8","267,159"
155,Devon,03/01/2009,"7,615.3","6,511.4","4,737.1","217,266"
156,LaSalle,03/01/2009,"10,528.8",0,0,"231,633"
157,Streeterville/Taylor,03/01/2009,"2,243.8",0,0,"49,363"
165,West 65th,03/01/2009,80.4,0,0,"1,768"
168,UIC-Pilsen Express,03/01/2009,50,0,0,"1,101"
169,69th-UPS Express,03/01/2009,377.4,25.5,0,"8,406"
170,U. of Chicago/Midway,03/01/2009,347.3,0,0,"7,641"
171,U. of Chicago/Hyde Park,03/01/2009,"2,836.5","1,223.7",643.1,"70,513"
172,U. of Chicago/Kenwood,03/01/2009,"1,748.2",439.9,393.1,"42,186"
173,U. of Chicago/Lakeview Express,03/01/2009,163,0,0,"3,586"
174,U. of Chicago/Garfield Stations,03/01/2009,422.4,128.1,25.6,"9,933"
192,U. of Chicago Hospitals Express,03/01/2009,651.3,0,0,"14,328"
200,Main Shuttle,03/01/2009,100.5,0,0,"2,211"
201,Central/Ridge,03/01/2009,"1,839.9",799.5,55.9,"43,956"
205,Chicago/Golf,03/01/2009,"1,064.9",0,0,"23,428"
206,Evanston Circulator,03/01/2009,940.5,0,0,"20,692"
1001,Shuttle/Special Event Route,03/01/2009,23.2,0,0,23
1,Indiana/Hyde Park,04/01/2009,"3,099.3",0,0,"68,185"
2,Hyde Park Express,04/01/2009,"2,395.3",0,0,"52,697"
3,King Drive,04/01/2009,"20,837.6","16,434.8","9,366.4","561,633"
X3,King Drive Express,04/01/2009,"2,372.8",0,0,"52,202"
4,Cottage Grove,04/01/2009,"22,235.8","17,078.5","10,836.2","600,846"
X4,Cottage Grove Express,04/01/2009,"2,688.1",0,0,"59,137"
5,South Shore Night Bus,04/01/2009,435.5,557,490.4,"13,770"
6,Jackson Park Express,04/01/2009,"11,818.9","10,787.5","6,505","329,186"
7,Harrison,04/01/2009,"7,771.3",0,0,"170,968"
8,Halsted,04/01/2009,"24,220","16,226.4","10,986.4","641,691"
8A,South Halsted,04/01/2009,"4,004.6","3,433.4","2,050","110,035"
9,Ashland,04/01/2009,"20,520","23,758.1","16,025.4","610,574"
X9,Ashland Express,04/01/2009,"11,260.4",0,0,"247,729"
10,Museum of S & I,04/01/2009,645.7,"1,199.2",669,"13,930"
11,Lincoln/Sedgwick,04/01/2009,"5,868.6","2,364.1","1,478.6","144,480"
12,Roosevelt,04/01/2009,"14,074.9","9,668.2","7,001.3","376,326"
14,Jeffery Express,04/01/2009,"13,599.5","6,283.4","2,915","335,982"
15,Jeffery Local,04/01/2009,"8,165.6","5,742.8","4,379","220,131"
17,Westchester,04/01/2009,497.4,0,0,"10,943"
18,16th/18th,04/01/2009,"1,949.7","1,472.3","1,111.6","53,228"
19,United Center Express,04/01/2009,243.6,337.8,475.3,"4,981"
20,Madison,04/01/2009,"20,640.5","15,499.4","9,020.8","552,171"
X20,Washington/Madison Express,04/01/2009,"2,716.3",0,0,"59,758"
21,Cermak,04/01/2009,"9,126.1","8,056.2","4,765.5","252,061"
22,Clark,04/01/2009,"23,596","19,590.6","12,831.8","648,800"
24,Wentworth,04/01/2009,"3,445.5",0,0,"75,800"
26,South Shore Express,04/01/2009,"2,549.9",0,0,"56,097"
28,Stony Island,04/01/2009,"5,207.9","5,251.7","3,052.4","147,790"
X28,Stony Island Express,04/01/2009,"4,444.4",0,0,"97,778"
29,State,04/01/2009,"14,589","11,733.5","6,831.3","395,217"
30,South Chicago,04/01/2009,"3,471.2","2,020.2",659.7,"87,087"
33,Mag Mile Express,04/01/2009,622.8,0,0,"13,703"
34,South Michigan,04/01/2009,"6,221.9","4,638.9","3,175.6","168,141"
35,35th,04/01/2009,"5,198.7","3,617.4","2,025.2","136,942"
36,Broadway,04/01/2009,"17,489.3","17,365.8","12,379.5","503,745"
38,Ogden/Taylor,04/01/2009,"3,246",0,0,"71,413"
39,Pershing,04/01/2009,"1,970",0,0,"43,341"
43,43rd,04/01/2009,"1,721.1",874.7,424.9,"43,062"
44,Wallace-Racine,04/01/2009,"5,972.6","2,848.8","1,544.5","148,971"
47,47th,04/01/2009,"11,279.6","8,583.8","5,225.1","303,386"
48,South Damen,04/01/2009,"1,074.8",0,0,"23,646"
49,Western,04/01/2009,"15,257.6","21,630.9","13,140.7","474,754"
49A,South Western,04/01/2009,515.6,0,0,"11,342"
49B,North Western,04/01/2009,"5,464.3","3,899.9","2,689.6","146,573"
X49,Western Express,04/01/2009,"15,576.9",0,0,"342,693"
50,Damen,04/01/2009,"9,056.7","5,537.4","3,346.2","234,781"
51,51st,04/01/2009,"2,359.1","1,442.2",939.9,"61,428"
52,Kedzie/California,04/01/2009,"13,429.5","9,730.3","6,079","358,687"
52A,South Kedzie,04/01/2009,"4,724.4","2,067.2","1,201.6","117,012"
53,Pulaski,04/01/2009,"21,569.9","15,281.1","9,891","575,227"
53A,South Pulaski,04/01/2009,"7,433.6","3,540.8","1,697.4","184,491"
53AL,South Pulaski Limited,04/01/2009,678.2,0,0,"14,919"
54,Cicero,04/01/2009,"8,872.9","10,129.9","6,131.1","260,247"
X54,Cicero Express,04/01/2009,"5,752.8",0,0,"126,562"
54A,North Cicero/Skokie Blvd.,04/01/2009,964.5,0,0,"21,219"
54B,South Cicero,04/01/2009,"3,535.6","4,384.7","2,430.7","105,046"
55,Garfield,04/01/2009,"8,746.8","10,343.1","6,924.3","261,499"
X55,Garfield Express,04/01/2009,"5,142.6",0,0,"113,137"
55A,55th/Austin,04/01/2009,225.3,0,0,"4,957"
55N,55th/Narragansett,04/01/2009,648.6,152,0,"14,878"
56,Milwaukee,04/01/2009,"12,998.1","9,029.8","5,835.9","345,421"
56A,North Milwaukee,04/01/2009,768.2,0,0,"16,900"
57,Laramie,04/01/2009,"2,968.3","1,469.7",723.7,"74,076"
59,59th/61st,04/01/2009,"3,809.8","1,932.9",0,"91,547"
60,Blue Island/26th,04/01/2009,"13,972","8,590","5,871.5","365,229"
62,Archer,04/01/2009,"13,527.8","8,833.7","5,242.2","353,916"
62H,Archer/Harlem,04/01/2009,"1,436.3",473.6,0,"33,494"
63,63rd,04/01/2009,"21,313.3","15,695.2","11,170.7","576,357"
63W,West 63rd,04/01/2009,"2,061.2",880.6,508.7,"50,904"
64,Foster-Canfield,04/01/2009,182.4,0,0,"4,012"
65,Grand,04/01/2009,"7,073.9","4,624.5","2,228.9","183,040"
66,Chicago,04/01/2009,"23,755.1","16,221","10,062","627,743"
67,67th-69th-71st,04/01/2009,"13,653.6","10,337","6,420.3","367,408"
68,Northwest Highway,04/01/2009,"1,581.2",685.8,378.2,"39,042"
69,Cumberland/East River,04/01/2009,433.2,0,0,"9,531"
70,Division,04/01/2009,"10,867.9","7,384.3","5,032","288,759"
71,71st/South Shore,04/01/2009,"10,807.6","9,152.8","6,020.1","298,460"
72,North,04/01/2009,"16,198.6","13,591.8","8,343.8","444,113"
73,Armitage,04/01/2009,"5,906.2","3,228.4","1,654.8","149,470"
74,Fullerton,04/01/2009,"12,051.2","9,327.4","6,012.6","326,487"
75,74th-75th,04/01/2009,"8,188.5","6,183.5","3,994.4","220,858"
76,Diversey,04/01/2009,"11,499.7","7,728.6","4,715","302,768"
77,Belmont,04/01/2009,"21,785.7","16,001","9,985","583,229"
78,Montrose,04/01/2009,"8,816.5","5,647.1","3,616.9","231,020"
79,79th,04/01/2009,"33,007","26,060.3","15,908.4","894,028"
80,Irving Park,04/01/2009,"7,916","9,554.9","5,983.9","236,307"
X80,Irving Park Express,04/01/2009,"7,503.3","1,641.9","1,211.6","176,486"
81,Lawrence,04/01/2009,"14,962.9","11,232.8","8,050","406,315"
81W,West Lawrence,04/01/2009,"1,895.9","1,057.9",674.2,"48,637"
82,Kimball-Homan,04/01/2009,"18,578.2","12,216.8","7,584.3","487,926"
84,Peterson,04/01/2009,"4,613.1","2,745.1","1,361.1","117,913"
85,Central,04/01/2009,"12,605.9","8,091.5","5,282.7","330,827"
85A,North Central,04/01/2009,921.1,467.7,0,"22,135"
86,Narragansett/Ridgeland,04/01/2009,"2,244.5",0,0,"49,378"
87,87th,04/01/2009,"17,100.5","11,492.8","6,604.6","448,602"
88,Higgins,04/01/2009,"1,504.6",839,413.9,"38,113"
90,Harlem,04/01/2009,"5,204.6","3,964.5","2,098.2","138,752"
90N,North Harlem,04/01/2009,354.3,129.5,0,"8,312"
91,Austin,04/01/2009,"8,386","4,807.7","2,705.5","214,546"
92,Foster,04/01/2009,"8,031.4","4,865.3","2,766.6","207,218"
93,California/Dodge,04/01/2009,"3,294.5","1,930.3",0,"80,199"
94,South California,04/01/2009,"10,603","5,360.5","3,267.3","267,778"
95E,93rd-95th,04/01/2009,"5,139.6","3,546.4","2,319.7","136,535"
95W,West 95th,04/01/2009,"5,512","5,206.1","2,748.8","153,084"
97,Skokie,04/01/2009,"3,865.8","2,670.5","1,448.1","101,523"
X98,Avon Express,04/01/2009,318.5,54.4,0,"7,225"
100,Jeffery Manor Express,04/01/2009,905.5,0,0,"19,922"
103,West 103rd,04/01/2009,"3,638.6","1,805.9","1,179.9","91,991"
106,East 103rd,04/01/2009,"2,101.4",631.4,410.4,"50,399"
108,Halsted/95th,04/01/2009,"2,646.4",0,0,"58,220"
111,Pullman/111th/115th,04/01/2009,"6,842.5","4,180.8","2,894.4","178,837"
112,Vincennes/111th,04/01/2009,"3,265.6","1,544.5",974.6,"81,920"
119,Michigan/119th,04/01/2009,"6,282.3","4,693.1","2,872.2","168,471"
120,Ogilvie/Wacker Express,04/01/2009,"1,439.7",0,0,"31,673"
121,Union/Wacker Express,04/01/2009,"1,540.4",0,0,"33,888"
122,Illinois Center/Ogilvie Express,04/01/2009,845.7,0,0,"18,606"
123,Illinois Center/Union Express,04/01/2009,730.8,0,0,"16,078"
124,Navy Pier,04/01/2009,"1,406.5","1,387.9",573.3,"38,787"
125,Water Tower Express,04/01/2009,"2,136.8",0,0,"47,009"
126,Jackson,04/01/2009,"8,897.4","4,642.6","2,814.9","225,572"
129,West Loop/South Loop,04/01/2009,"1,077.1",0,0,"23,696"
132,Goose Island Express,04/01/2009,355.8,0,0,"7,827"
134,Stockton/LaSalle Express,04/01/2009,"2,725.1",0,0,"59,951"
135,Clarendon/LaSalle Express,04/01/2009,"3,921.3",0,0,"86,269"
136,Sheridan/LaSalle Express,04/01/2009,"2,387.1",0,0,"52,516"
143,Stockton/Michigan Express,04/01/2009,"1,320.2",0,0,"29,044"
144,Marine/Michigan Express,04/01/2009,"1,211.4",0,0,"26,650"
145,Wilson/Michigan Express,04/01/2009,"7,088","4,766.5","2,452.6","184,812"
146,Inner Drive/Michigan Express,04/01/2009,"10,673.7","9,902.4","6,306.3","299,656"
147,Outer Drive Express,04/01/2009,"16,721","12,365.8","6,853.7","444,739"
148,Clarendon/Michigan Express,04/01/2009,"2,087.8",0,0,"45,932"
151,Sheridan,04/01/2009,"22,370.4","19,062.3","12,334.6","617,737"
152,Addison,04/01/2009,"10,414.4","5,793.4","3,065.9","264,554"
154,Wrigley Field Express,04/01/2009,0,"1,135.3",0,"1,135"
155,Devon,04/01/2009,"7,671.9","6,524.5","4,759.7","213,919"
156,LaSalle,04/01/2009,"10,229.9",0,0,"225,058"
157,Streeterville/Taylor,04/01/2009,"2,199.3",0,0,"48,386"
165,West 65th,04/01/2009,80.6,0,0,"1,774"
168,UIC-Pilsen Express,04/01/2009,55.3,0,0,"1,217"
169,69th-UPS Express,04/01/2009,390.5,29.5,0,"8,709"
170,U. of Chicago/Midway,04/01/2009,288.8,0,0,"6,353"
171,U. of Chicago/Hyde Park,04/01/2009,"3,780.8",904.5,"1,789.2","93,953"
172,U. of Chicago/Kenwood,04/01/2009,"2,195.5",423.7,542.6,"52,166"
173,U. of Chicago/Lakeview Express,04/01/2009,174.7,0,0,"3,844"
174,U. of Chicago/Garfield Stations,04/01/2009,400.5,254.2,43.3,"10,000"
192,U. of Chicago Hospitals Express,04/01/2009,662.8,0,0,"14,582"
200,Main Shuttle,04/01/2009,88.2,0,0,"1,940"
201,Central/Ridge,04/01/2009,"1,886.9",823,53.6,"45,018"
205,Chicago/Golf,04/01/2009,"1,038",0,0,"22,837"
206,Evanston Circulator,04/01/2009,783.9,0,0,"17,245"
1001,Shuttle/Special Event Route,04/01/2009,236.1,121,157,514
1,Indiana/Hyde Park,05/01/2009,"3,127.7",0,0,"62,553"
2,Hyde Park Express,05/01/2009,"2,474.2",0,0,"49,484"
3,King Drive,05/01/2009,"21,857.6","17,465.1","11,026.8","590,639"
X3,King Drive Express,05/01/2009,"2,569.7",0,0,"51,393"
4,Cottage Grove,05/01/2009,"23,544.5","17,141.2","12,401.6","631,006"
X4,Cottage Grove Express,05/01/2009,"2,741.8",0,0,"54,836"
5,South Shore Night Bus,05/01/2009,457.8,490.2,481.9,"14,499"
6,Jackson Park Express,05/01/2009,"12,497.7","11,306.4","7,949.6","354,183"
7,Harrison,05/01/2009,"6,851.9",0,0,"137,038"
8,Halsted,05/01/2009,"22,842.8","16,373.1","11,569.9","608,141"
8A,South Halsted,05/01/2009,"4,316.1","3,859","2,271.9","119,248"
9,Ashland,05/01/2009,"21,723","25,117.7","17,922","667,580"
X9,Ashland Express,05/01/2009,"11,987.6",0,0,"239,752"
10,Museum of S & I,05/01/2009,940.5,"1,167",860,"14,757"
11,Lincoln/Sedgwick,05/01/2009,"5,768.7","2,364.1","1,686.7","137,315"
12,Roosevelt,05/01/2009,"14,347.6","9,967.8","7,654.9","382,720"
14,Jeffery Express,05/01/2009,"13,955","6,571.8","3,467","332,761"
15,Jeffery Local,05/01/2009,"8,918","6,053.3","4,918","238,134"
17,Westchester,05/01/2009,502,0,0,"10,041"
18,16th/18th,05/01/2009,"2,000.2","1,495.8","1,291","55,229"
19,United Center Express,05/01/2009,319.6,0,353,"1,951"
20,Madison,05/01/2009,"21,501.7","15,642.7","10,129.9","569,028"
X20,Washington/Madison Express,05/01/2009,"2,807.5",0,0,"56,151"
21,Cermak,05/01/2009,"9,839.3","8,362.8","5,330.4","270,582"
22,Clark,05/01/2009,"23,809.9","19,610","14,588.7","661,780"
24,Wentworth,05/01/2009,"3,852.7",0,0,"77,054"
26,South Shore Express,05/01/2009,"2,546.4",0,0,"50,929"
28,Stony Island,05/01/2009,"5,579.1","5,315","3,507.2","159,201"
X28,Stony Island Express,05/01/2009,"4,684.4",0,0,"93,688"
29,State,05/01/2009,"15,369.3","12,293.9","8,749.8","421,355"
30,South Chicago,05/01/2009,"3,902.4","2,112.5",774.4,"93,257"
33,Mag Mile Express,05/01/2009,619.2,0,0,"12,384"
34,South Michigan,05/01/2009,"6,708.9","4,900.3","3,442.5","179,335"
35,35th,05/01/2009,"5,489.5","3,768.8","2,127.6","141,401"
36,Broadway,05/01/2009,"17,298.1","17,517.2","13,433.9","514,153"
38,Ogden/Taylor,05/01/2009,"2,146.6",0,0,"42,931"
39,Pershing,05/01/2009,"2,061.8",0,0,"41,235"
43,43rd,05/01/2009,"1,874.9",913.5,498.5,"45,056"
44,Wallace-Racine,05/01/2009,"6,442.7","2,800","1,637.6","152,679"
47,47th,05/01/2009,"12,019.9","8,854.9","5,733.1","319,070"
48,South Damen,05/01/2009,"1,205.4",0,0,"24,109"
49,Western,05/01/2009,"16,039.5","22,946.8","15,676.5","529,582"
49A,South Western,05/01/2009,620.5,0,0,"12,411"
49B,North Western,05/01/2009,"5,837.4","4,044.8","2,816.9","153,874"
X49,Western Express,05/01/2009,"16,609",0,0,"332,179"
50,Damen,05/01/2009,"9,108.1","5,417.9","3,701.5","231,460"
51,51st,05/01/2009,"2,590.1","1,583.2","1,075","66,167"
52,Kedzie/California,05/01/2009,"14,436.7","10,017.6","7,034.4","381,027"
52A,South Kedzie,05/01/2009,"4,945.4","2,191","1,240.9","117,309"
53,Pulaski,05/01/2009,"23,106.5","15,792.3","11,393.3","609,451"
53A,South Pulaski,05/01/2009,"7,797.4","3,554.4","2,008.5","185,771"
53AL,South Pulaski Limited,05/01/2009,698,0,0,"13,960"
54,Cicero,05/01/2009,"9,250.3","10,675.8","7,169.6","281,403"
X54,Cicero Express,05/01/2009,"6,190.2",0,0,"123,805"
54A,North Cicero/Skokie Blvd.,05/01/2009,"1,029.2",0,0,"20,584"
54B,South Cicero,05/01/2009,"3,779.9","4,510.1","2,742.1","114,601"
55,Garfield,05/01/2009,"9,231.9","10,527.4","7,719.3","283,590"
X55,Garfield Express,05/01/2009,"5,621.2",0,0,"112,424"
55A,55th/Austin,05/01/2009,242.3,0,0,"4,846"
55N,55th/Narragansett,05/01/2009,757.9,144.9,0,"15,883"
56,Milwaukee,05/01/2009,"13,574.2","11,349","7,627.7","373,996"
56A,North Milwaukee,05/01/2009,803.8,0,0,"16,076"
57,Laramie,05/01/2009,"3,277.6","1,589",716.2,"77,794"
59,59th/61st,05/01/2009,"4,119.4","2,020.4",0,"92,490"
60,Blue Island/26th,05/01/2009,"12,870","8,355.9","6,193.5","336,340"
62,Archer,05/01/2009,"13,998.4","9,079.4","6,221.4","362,694"
62H,Archer/Harlem,05/01/2009,"1,472.7",489.7,0,"31,903"
63,63rd,05/01/2009,"22,485.7","16,217.9","12,267.2","604,407"
63W,West 63rd,05/01/2009,"2,184.1",872.9,615.6,"51,740"
64,Foster-Canfield,05/01/2009,175.5,0,0,"3,511"
65,Grand,05/01/2009,"7,684.3","5,161.4","3,120.4","198,217"
66,Chicago,05/01/2009,"24,751.9","17,140.4","11,946.5","652,418"
67,67th-69th-71st,05/01/2009,"14,717.1","10,470.7","7,114.4","389,383"
68,Northwest Highway,05/01/2009,"1,785",933.7,526.7,"43,529"
69,Cumberland/East River,05/01/2009,492.8,0,0,"9,856"
70,Division,05/01/2009,"11,495.4","8,027.3","5,727.4","304,409"
71,71st/South Shore,05/01/2009,"11,568.6","9,190.7","6,532","316,518"
72,North,05/01/2009,"17,114.8","14,599.1","9,704.3","473,517"
73,Armitage,05/01/2009,"6,266.2","3,275.8","2,136","154,519"
74,Fullerton,05/01/2009,"12,769.2","10,375.8","7,120.1","349,984"
75,74th-75th,05/01/2009,"8,761.5","6,502.9","4,451.1","234,452"
76,Diversey,05/01/2009,"11,841.6","7,735.8","5,484.3","308,417"
77,Belmont,05/01/2009,"22,401.6","16,460.5","11,647.5","600,220"
78,Montrose,05/01/2009,"8,729","5,828.1","4,090","228,261"
79,79th,05/01/2009,"35,143.3","26,896.9","17,484.4","942,257"
80,Irving Park,05/01/2009,"8,213.9","9,968.6","7,458","258,870"
X80,Irving Park Express,05/01/2009,"7,932.9","1,859.1","1,422.2","176,486"
81,Lawrence,05/01/2009,"15,286.7","11,822.7","8,911.8","418,318"
81W,West Lawrence,05/01/2009,"1,895.1","1,148.4",737.7,"48,070"
82,Kimball-Homan,05/01/2009,"19,155.2","12,107.3","8,724.5","495,987"
84,Peterson,05/01/2009,"4,966.8","2,791.6","1,716.6","123,594"
85,Central,05/01/2009,"13,439.8","8,343.7","6,032","346,706"
85A,North Central,05/01/2009,993.8,474.1,0,"22,246"
86,Narragansett/Ridgeland,05/01/2009,"2,353.3",0,0,"47,066"
87,87th,05/01/2009,"18,543","11,989.2","7,458.1","475,554"
88,Higgins,05/01/2009,"1,511.4",940.4,513.7,"38,013"
90,Harlem,05/01/2009,"5,308.9","4,229.6","2,814.2","144,211"
90N,North Harlem,05/01/2009,355.3,171.5,0,"7,963"
91,Austin,05/01/2009,"8,987.1","5,075.2","3,143.9","223,981"
92,Foster,05/01/2009,"8,268.3","4,743.4","3,064.8","207,472"
93,California/Dodge,05/01/2009,"3,603.4","1,972.3",0,"81,929"
94,South California,05/01/2009,"11,248.7","5,637.3","3,793.8","275,924"
95E,93rd-95th,05/01/2009,"5,383.2","3,679.8","2,596.2","141,641"
95W,West 95th,05/01/2009,"5,638.4","5,302.4","3,246.6","158,759"
96,Lunt,05/01/2009,"1,043.6",0,0,"20,872"
97,Skokie,05/01/2009,"4,063.1","2,835","1,857.2","106,580"
X98,Avon Express,05/01/2009,334.1,55.5,0,"6,959"
100,Jeffery Manor Express,05/01/2009,"1,071.9",0,0,"21,437"
103,West 103rd,05/01/2009,"3,979.3","1,949.4","1,310","97,193"
106,East 103rd,05/01/2009,"2,354.9",655.3,384.2,"52,679"
108,Halsted/95th,05/01/2009,"2,913.5",0,0,"58,270"
111,Pullman/111th/115th,05/01/2009,"7,296","4,477.7","3,244.5","187,776"
112,Vincennes/111th,05/01/2009,"3,693.5","1,623.1","1,140.5","88,828"
119,Michigan/119th,05/01/2009,"6,840.5","5,208.4","3,206.2","182,089"
120,Ogilvie/Wacker Express,05/01/2009,"1,313.6",0,0,"26,272"
121,Union/Wacker Express,05/01/2009,"1,541.7",0,0,"30,833"
122,Illinois Center/Ogilvie Express,05/01/2009,761.2,0,0,"15,224"
123,Illinois Center/Union Express,05/01/2009,665.4,0,0,"13,309"
124,Navy Pier,05/01/2009,"1,480.4","1,569.8","1,292.3","45,211"
125,Water Tower Express,05/01/2009,"2,078.5",0,0,"41,571"
126,Jackson,05/01/2009,"9,247.9","4,852.3","3,288.4","228,950"
129,West Loop/South Loop,05/01/2009,"1,024.1",0,0,"20,481"
130,Museum Campus,05/01/2009,0,478.2,440.5,"2,278"
132,Goose Island Express,05/01/2009,363.3,0,0,"7,266"
134,Stockton/LaSalle Express,05/01/2009,"2,644.8",0,0,"52,896"
135,Clarendon/LaSalle Express,05/01/2009,"3,782",0,0,"75,639"
136,Sheridan/LaSalle Express,05/01/2009,"2,361.1",0,0,"47,222"
143,Stockton/Michigan Express,05/01/2009,"1,346.1",0,0,"26,923"
144,Marine/Michigan Express,05/01/2009,"1,192",0,0,"23,840"
145,Wilson/Michigan Express,05/01/2009,"6,894.6","4,952","3,002.1","180,665"
146,Inner Drive/Michigan Express,05/01/2009,"10,701.9","10,410.1","7,826.2","313,046"
147,Outer Drive Express,05/01/2009,"16,337","12,767.6","7,800.5","437,382"
148,Clarendon/Michigan Express,05/01/2009,"2,056.8",0,0,"41,136"
151,Sheridan,05/01/2009,"22,462.2","19,573.4","15,204.4","638,337"
152,Addison,05/01/2009,"11,502.6","6,682.8","4,701.3","291,673"
154,Wrigley Field Express,05/01/2009,0,"1,358","1,708.6","10,908"
155,Devon,05/01/2009,"7,601.2","7,007.9","5,455.3","219,796"
156,LaSalle,05/01/2009,"9,882.9",0,0,"197,659"
157,Streeterville/Taylor,05/01/2009,"2,240.8",0,0,"44,817"
165,West 65th,05/01/2009,75.8,0,0,"1,516"
168,UIC-Pilsen Express,05/01/2009,52.3,0,0,"1,046"
169,69th-UPS Express,05/01/2009,355.9,33.3,0,"7,284"
170,U. of Chicago/Midway,05/01/2009,277.2,0,0,"5,543"
171,U. of Chicago/Hyde Park,05/01/2009,"3,705.5",919.9,"1,613.7","88,391"
172,U. of Chicago/Kenwood,05/01/2009,"1,948.8",446.4,500.7,"44,213"
173,U. of Chicago/Lakeview Express,05/01/2009,172.1,0,0,"3,443"
174,U. of Chicago/Garfield Stations,05/01/2009,426.5,188.6,45.8,"9,703"
192,U. of Chicago Hospitals Express,05/01/2009,624.1,0,0,"12,482"
200,Main Shuttle,05/01/2009,90.7,0,0,"1,815"
201,Central/Ridge,05/01/2009,"1,884.9",924.5,50.8,"42,626"
205,Chicago/Golf,05/01/2009,"1,125.3",0,0,"22,505"
206,Evanston Circulator,05/01/2009,940.8,0,0,"18,816"
1001,Shuttle/Special Event Route,05/01/2009,"1,376.6","27,040","16,127.1","245,729"
1,Indiana/Hyde Park,06/01/2009,"2,858.4",0,0,"62,886"
2,Hyde Park Express,06/01/2009,"2,323.1",0,0,"51,109"
3,King Drive,06/01/2009,"20,819.2","17,394.8","12,690.1","578,361"
X3,King Drive Express,06/01/2009,"2,506",0,0,"55,132"
4,Cottage Grove,06/01/2009,"21,956.8","16,671.8","13,575.3","604,039"
X4,Cottage Grove Express,06/01/2009,"2,568.9",0,0,"56,516"
5,South Shore Night Bus,06/01/2009,501.5,615,566,"15,756"
6,Jackson Park Express,06/01/2009,"11,963.6","10,570.3","8,425.3","339,181"
7,Harrison,06/01/2009,"5,967",0,0,"131,273"
8,Halsted,06/01/2009,"20,684.8","14,934.6","12,160.7","563,447"
8A,South Halsted,06/01/2009,"3,605.2","3,126.9","2,267.8","100,893"
9,Ashland,06/01/2009,"20,594.4","24,144.8","18,475.2","623,556"
X9,Ashland Express,06/01/2009,"10,894.7",0,0,"239,683"
10,Museum of S & I,06/01/2009,"1,431.3","1,641.3","1,128.8","42,570"
11,Lincoln/Sedgwick,06/01/2009,"5,617.8","2,305.3","1,591.6","139,180"
12,Roosevelt,06/01/2009,"13,524.7","9,588.2","7,995.7","367,878"
14,Jeffery Express,06/01/2009,"13,443.6","6,342.6","3,852","336,538"
15,Jeffery Local,06/01/2009,"7,864.3","5,981.5","5,434.1","218,677"
17,Westchester,06/01/2009,447.6,0,0,"9,848"
18,16th/18th,06/01/2009,"1,834.5","1,459.4","1,361.8","51,644"
19,United Center Express,06/01/2009,343.6,0,241.8,585
20,Madison,06/01/2009,"20,124.9","15,511.7","11,098.7","549,188"
X20,Washington/Madison Express,06/01/2009,"2,563.2",0,0,"56,391"
21,Cermak,06/01/2009,"9,420.8","7,622.8","5,550.4","259,951"
22,Clark,06/01/2009,"23,514","20,143.4","14,609.3","656,318"
24,Wentworth,06/01/2009,"3,302",0,0,"72,645"
26,South Shore Express,06/01/2009,"2,489.4",0,0,"54,768"
